source_name,source_number,permit_number,permit_type,permit_type2,line1_addr,city_text,zip_cd,latitude,longitude
"Marc Nelson Oil Products, Inc.",25628.00,03-9570-22-01,Jan-00,G5,37396 RUBEN LANE,SANDY,97055,45.3996,-122.2793
"APRO, LLC",35125.00,03-9596-23-01,Jan-00,G4,39535 PROCTOR BLVD,SANDY,97055,45.3976,-122.257
Leathers Enterprises Inc.,44262.00,03-9607-23-01,Jan-00,G4,38422 PROCTOR BLVD,SANDY,97055,45.3976,-122.2693
Leathers Enterprises Inc.,44263.00,03-9608-23-01,Jan-00,G4,39021 PROCTER BLVD,SANDY,97055,45.3975,-122.2559
BP Products North America Inc.,44275.00,03-9620-23-01,Jan-00,G4,39555 PIONEER BLVD,SANDY,97055,45.3969,-122.257
"B. Pataria, Inc.",44286.00,03-9631-23-01,Jan-00,G4,42600 SE HWY 26,SANDY,97055,45.3773,-122.2237
Cain Petroleum Inc.,20515.00,03-9656-23-01,Jan-00,G4,39191 PROCTOR BLVD,SANDY,97055,45.3972,-122.2532
"Fred Meyer Stores, Inc.",28915.00,03-9679-23-01,Jan-00,G4,16625 SE 362ND DR,SANDY,97055-9272,45.403,-122.2911
Supra Store Inc,05-0021,05-0021-22-01,22,G5,51883 COLUMBIA RIVER HWY,SCAPPOOSE,97056,45.7488,-122.8772
Northwest Aggregates Co.,24593.00,05-2367-ST-01,ST,ST,34885 N HONEYMAN RD,SCAPPOOSE,97056,45.7871,-122.852
"Glacier Northwest, Inc.",34090.00,05-2593-09-01,Jan-00,G1,33485 E CROWN ZELLERBACH,SCAPPOOSE,97056,45.768,-122.8753
Coyote Dry Cleaners,44326.00,05-2610-06-01,Jan-00,G6,52045 COLUMBIA RIVER HWY,SCAPPOOSE,97056,45.751,-122.8775
"Leathers Enterprises, Inc.",44327.00,05-2611-22-02,Jan-00,G5,50654 COLUMBIA RIVER HIGHWAY,SCAPPOOSE,97056,45.731,-122.8756
Engstrom Food Mart,44328.00,05-2612-22-01,Jan-00,G5,52413 S COLUMBIA RIVER HWY,SCAPPOOSE,97056,45.756,-122.8781
Fuel Options LLC,44330.00,05-2614-22-01,Jan-00,G5,52023 COLUMBIA RIVER HWY,SCAPPOOSE,97056-3725,45.7507,-122.8774
"Fred Meyer Stores, Inc.",44346.00,05-2630-22-01,Jan-00,G5,51504 COLUMBIA RIVER HWY,SCAPPOOSE,97056,45.7426,-122.8768
G & D Clevenger LLC dba Clevenger's Automotive & Tires,22-8063,22-8063-22-01,22,G5,38955 HIGHWAY 226,SCIO,97374,44.6959,-122.8605
Allied Petroleum LLC,04-0030,04-0030-22-01,22,G5,1883 S ROOSEVELT DR,SEASIDE,97138-6515,45.9819,-123.9263
Jackson and Son Distributors,04-0069,04-0069-22-01,22,G5,84721 Happel Lane,Seaside,97138,45.868,-123.7021
Trucke's Inc.,04-0073,04-0073-22-01,22,G5,1921 S ROOSEVELT DR,SEASIDE,97138-6519,45.9813,-123.9264
Folk Inc.,04-0079,04-0079-22-01,22,G5,1215 S HOLLADAY DR,SEASIDE,97138,45.9849,-123.923
Sundeep & Davinder LLC,04-0087,04-0087-22-01,22,G5,860 S ROOSEVELT,SEASIDE,97138,45.9885,-123.9223
Wilson Oil Inc.,04-0091,04-0091-17-01,17,G1,941 24th Ave,Seaside,97138,46.0103,-123.9134
"Morgan Mart, Inc.",04-0095,04-0095-22-01,22,G5,44573 HWY 26,SEASIDE,97138,41.6448,-125.3003
Selma Station LLC,17-0045,17-0045-22-01,22,G5,18092 REDWOOD HWY,SELMA,97538-9732,42.2887,-123.6124
"Colvin Oil I, LLC",17-0102,17-0102-22-01,22,G5,18430 REDWOOD HWY,SELMA,97538,42.2782,-123.6163
"Colvin Oil I, LLC dba Shady Cove Chevron",15-9594,15-9594-22-01,22,G5,21222 HIGHWAY 62,SHADY COVE,97539,42.614,-122.8118
"Woodbury Energy Company, Inc.",15-9625,15-9625-22-01,22,G5,21882 HIGHWAY 62,SHADY COVE,97539,42.6151,-122.812
SAC Enterprises LLC,15-9642,15-9642-22-01,22,G5,21825 HWY 62,SHADY COVE,97539,42.6152,-122.8121
U.S. Dept. Of Justice Federal Bureau Of Prisons,36-0003,36-0003-11-01,11,G2,27072 SW BALLSTON RD,SHERIDAN,97378-9620,45.0838,-123.3885
Pacific Fir Lumber Co.,36-0004,36-0004-10-01,10,G3,355 SW MILL ST,SHERIDAN,97378,45.0967,-123.3989
"Forest River, Inc.",36-0048,36-0048-SI-01,SI,SI,888 SE SHERIDAN RD,SHERIDAN,97378-1911,45.0943,-123.3817
Stella-Jones Corporation,36-7004,36-7004-ST-02,ST,ST,22125 SW ROCK CREEK RD,SHERIDAN,97378,45.1003,-123.4271
"Boise Cascade Wood Products, L.L.C.",36-8031,36-8031-ST-01,ST,ST,34160 Highway 18-B,SHERIDAN,97378,45.0844,-123.4696
"4 Growth Investment, LLC",36-9537,36-9537-22-01,22,G5,107 W MAIN ST,SHERIDAN,97378,45.0996,-123.3953
"Rogers Northwest, Inc.",34-2636,34-2636-07-01,7,G3,21455 SW 120TH AVE,SHERWOOD,97140,45.3514,-122.8567
Knife River Corporation - Northwest,34-2674,34-2674-08-01,8,G2,11911 SW Waldo Way,Sherwood,97140-8358,45.349,-122.7995
Allied Systems Company,34-2684,34-2684-ST-01,ST,ST,21433 SW OREGON ST,SHERWOOD,97140-9799,45.365,-122.8203
Knife River Corporation - Northwest,34-2775,34-2775-07-01,7,G3,12000 SW TONQUIN RD,SHERWOOD,97140,45.3573,-122.8202
"7-Eleven, Inc.",34-9565,34-9565-23-01,23,G4,15900 SW TUALATIN SHERWOOD RD,SHERWOOD,97140,45.3681,-122.841
Chevron U.S.A. Inc,34-9643,34-9643-23-01,23,G4,21090 SW PACIFIC HWY,SHERWOOD,97140,45.3665,-122.8474
"Enserv, LLC",34-9677,34-9677-23-01,23,G4,20945 SW PACIFIC HWY,SHERWOOD,97140-9242,45.3671,-122.8477
Siletz Market & Gas LLC,21-0090,21-0090-22-01,22,G5,315 GAITHER STREET,SILETZ,97380,44.7244,-123.9185
"Ed Staub and Sons Petroleum, Inc.",19-0028,19-0028-17-01,17,G1,53327 3rd STREET,SILVER LAKE,97638,43.1276,-121.048
"Ed Staub and Sons Petroleum, Inc.",19-0040,19-0040-22-01,22,G5,65504 HWY. 31,SILVER LAKE,97638,43.1283,-121.0506
"Bruce Packing Company, Inc. dba BrucePac",24-0065,24-0065-11-01,11,G2,811 N 1st St,Silverton,97381-1466,45.011,-122.786
ANP-1 Inc. dba TNT Market,24-0116,24-0116-22-01,22,G5,700 MCCLAINE,SILVERTON,97381,45.0063,-122.7923
"Forest River, Inc.",24-0151,24-0151-SI-01,SI,SI,1204 MILL ST,SILVERTON,97381-1132,45.0158,-122.7802
Northwest Pipeline LLC,24-9201,24-9201-ST-01,ST,ST,6302 TORVEND RD NE,SILVERTON,97381-9619,45.0175,-122.8405
"ARS-Fresno, LLC",24-9258,24-9258-22-01,22,G5,737 MCCLAINE ST,SILVERTON,97381,45.0061,-122.7927
"Roth I.G.A. Foodliner, Incorporated dba Roth's Fresh Markets",24-9260,24-9260-22-01,22,G5,930 N 1ST ST,SILVERTON,97381-1267,45.0124,-122.7851
Pratum Co-Op Warehouse,24-9314,24-9314-22-01,22,G5,8833 SILVERTON RD NE,SILVERTON,97381,44.9915,-122.8798
Bend Oil Company,09-0105,09-0105-22-01,22,G5,1075 W RAILWAY,SISTERS,97759,44.2988,-121.5625
Joyfield Corporation,44441.00,09-9502-16-01,Jan-00,G1,273 W. HOOD STREET,SISTERS,97759,44.2905,-121.5476
"Sisters Mainline Station, LLC",44452.00,09-9513-22-01,Jan-00,G5,1001 RAILWAY,SISTERS,97759,44.2988,-121.5626
Hattenhauer Distributing Co.,13028.00,09-9535-22-01,Jan-00,G5,210 E CASCADE AVE.,SISTERS,97759,44.2912,-121.5481
"Space Age Fuel, Inc.",28734.00,09-9578-22-01,Jan-00,G5,411 W. CASCADE Street,SISTERS,97759,44.2914,-121.5526
Sisters Fuel LLC,29099.00,09-9579-22-01,Jan-00,G5,591 E HIGWAY 20,SISTERS,97759,44.29,-121.5428
"Tri-Agg, Inc. dba Newport Ready Mix",21-0056,21-0056-09-01,9,G1,5045 S COAST HWY,SOUTH BEACH,97366-9601,44.6002,-124.0582
Lawrence Oil Company,44341.00,05-2625-22-01,Jan-00,G5,845 N COLUMBIA RIVER HWY,ST HELENS,97051-1212,45.8692,-122.8155
"Columbia Fast Serv, Inc.",44344.00,05-2628-22-01,Jan-00,G5,373 SOUTH  COLUMBIA RIVER HWY,ST HELENS,97051,45.8549,-122.8252
"MGV Management, Inc.",24-0122,24-0122-22-01,22,G5,4171 BLANCHET AVENUE,ST PAUL,97137,45.2106,-122.9762
"S and L Enterprises, Inc.",44336.00,05-2620-22-01,Jan-00,G5,745 S COLUMBIA RIVER HWY,ST. HELENS,97051-2928,45.8497,-122.8304
"Wilson Oil, Inc.",44338.00,05-2622-17-01,Jan-00,G1,2290 GABLE RD,ST. HELENS,97051,45.8486,-122.8307
Wilson Oil Inc,44342.00,05-2626-22-01,Jan-00,G5,115 N COLUMBIA RIVER HWY,ST. HELENS,97051-1220,45.8666,-122.8168
"Marion Ag. Service, Inc.",24-0094,24-0094-27-01,27,G1,7746 ST PAUL HWY NE,ST. PAUL,97137-9729,45.2068,-122.908
"Western Industrial Fabricators & Machinists, Inc.",24-0104,24-0104-29-01,29,G4,20319 MAIN STREET NE,ST. PAUL,97137,45.2118,-122.9761
Pilot Travel Centers LLC,30-0014,30-0014-22-01,22,G5,2115 S HIGHWAY 395,STANFIELD,97875-4617,45.7641,-119.2048
Gas Transmission Northwest LLC,30-0083,30-0083-SI-01,SI,SI,.8 MI E OF STANFIELD LOOP RD,STANFIELD,97875,45.8283,-119.1369
Knife River Corporation - Northwest,22-6026,22-6026-08-01,8,G2,41816 STAYTON SCIO RD SE,STAYTON,97383-9703,44.79,-122.7951
Knife River Corporation - Northwest,22-8047,22-8047-09-01,9,G1,41816 STAYTON SCIO RD SE,STAYTON,97383-9703,44.7892,-122.7945
"Weddle Funeral Service, Inc dba Salem-Stayton Crematory",24-0066,24-0066-BS-01,BS,BS,1777 N 3rd Ave,Stayton,97383-1231,44.809,-122.791
Feoktista Yakis-Moll dba Stayton Cleaners,24-0127,24-0127-06-01,6,G6,320 W WASHINGTON ST,STAYTON,97383-1640,44.8007,-122.7978
"Manjit, Inc.",24-0161,24-0161-22-01,22,G5,N 1ST AVE,STAYTON,97383,44.8027,-122.7943
Redbuilt LLC,24-8025,24-8025-10-01,10,G3,2345 W DESCHUTES DR,STAYTON,97383,44.8011,-122.8184
Canyon River LLC,24-9221,24-9221-22-01,22,G5,100 WHITNEY STREET,STAYTON,97383,44.8132,-122.7934
"Marc Nelson Oil Products, Inc.",24-9243,24-9243-22-01,22,G5,2010 W Washington St,Stayton,97383,44.7972,-122.815
"ARS-Fresno, LLC",24-9257,24-9257-22-01,22,G5,1375 N 1ST ST,STAYTON,97383,44.8048,-122.7944
"ARS-Fresno, LLC",24-9284,24-9284-22-01,22,G5,1895 SHAFF RD,STAYTON,97383-1065,44.8097,-122.8148
"Santiam Cleanery, Inc.",24-9301,24-9301-06-01,6,G6,215 N 1ST ST,STAYTON,97383-2203,44.7966,-122.7944
Umpqua Valley Crematory,10-0106,10-0106-BS-01,BS,BS,3988 Old Highway 99 S,Ste 1,Oregon,43.1578,-123.3697
"Gurnaaj, Inc.",24-9222,24-9222-22-01,22,G5,104 NW STARR ST,SUBLIMITY,97385-8900,44.8313,-122.7946
"Colvin Oil I, LLC",24351.00,09-9566-22-01,Jan-00,G5,56896 VENTURE LANE,SUNRIVER,97707,43.8669,-121.4353
"J.A. Marketing Corporation, Inc.",32021.00,09-9587-22-01,Jan-00,G5,18160 COTTONWOOD RD,SUNRIVER,97707-9317,43.8979,-121.4182
Murphy Company,10-0022,10-0022-ST-01,ST,ST,412 W CENTRAL AVE,SUTHERLIN,97479-7500,43.3883,-123.3198
"Orenco Systems, Inc.",10-0033,10-0033-TV-01,TV,TV,814 AIRWAY AVE,SUTHERLIN,97479-9011,43.381,-123.3339
Truax Corporation,10-0173,10-0173-22-01,22,G5,1436 W CENTRAL AVE,SUTHERLIN,97479-9450,43.3862,-123.3358
Shirtcliff Oil Co. dba Sutherlin Chevron,10-0182,10-0182-22-01,22,G5,1484 W CENTRAL AVE,SUTHERLIN,97479,43.3861,-123.3362
WSCO Petroleum Corp.,10-0203,10-0203-22-01,22,G5,138 HUTCHINS ST,SUTHERLIN,97479-9027,43.3861,-123.3398
"Woodbury Energy Company, Inc.",10-0229,10-0229-22-01,22,G5,248 S CALAPOOIA ST,SUTHERLIN,97479-9547,43.3881,-123.3149
"Woodbury Energy Company, Inc.",10-0234,10-0234-17-01,17,G1,281 S STATE ST,SUTHERLIN,97479-9851,43.3879,-123.3127
"Woodbury Energy Company, Inc.",10-0235,10-0235-22-01,22,G5,254 S CALAPOOIA ST,SUTHERLIN,97479-9547,43.3881,-123.3149
Ronald C. La Franchi dba Ron's Oil Company,10-0236,10-0236-22-01,22,G5,565 W CENTRAL,SUTHERLIN,97479,43.389,-123.3208
"Olsen's Sweet Home Funeral Chapel, Inc. dba Summit Crematory",22-0031,22-0031-12-01,12,G1,1443 LONG ST,SWEET HOME,97386-2105,44.3969,-122.729
Truax Corporation,22-0046,22-0046-22-01,22,G5,1810 MAIN ST,SWEET HOME,97386,44.3991,-122.7225
Truax Corporation,22-0047,22-0047-22-01,22,G5,1306 MAIN ST,SWEET HOME,97386,44.3981,-122.7286
"T2, Inc.",22-0055,22-0055-SI-01,SI,SI,28689 SANTIAM HWY,SWEET HOME,97386,44.4308,-122.7772
"McCool Millworks, Inc.",22-0057,22-0057-10-01,10,G3,1400 18TH AVE,SWEET HOME,97386-1102,44.3996,-122.7231
Traeger Pellet Grills LLC,22-0061,22-0061-SI-01,SI,SI,28689 SANTIAM HIGHWAY,SWEET HOME,97386,44.4308,-122.777
Murphy Company,22-3010,22-3010-TV-01,TV,TV,6011 Highway 20,Sweet Home,97386,44.4088,-122.6633
"Rainier Custom Remanufacturing, Inc",22-6018,22-6018-10-01,10,G3,1500 TAMARACK ST,SWEET HOME,97386,44.4028,-122.7256
"CECO, Inc.",22-8072,22-8072-22-01,22,G5,4220 HIGHWAY 20,SWEET HOME,97386,44.3974,-122.7417
Truax Corporation,22-8089,22-8089-22-01,22,G5,890 MAIN ST,SWEET HOME,97386-3340,44.3973,-122.734
Ronald C. La Franchi,22-8099,22-8099-22-01,22,G5,2295 MAIN,SWEET HOME,97386,44.3998,-122.7161
Micro-Trains Line Co.,15-0089,15-0089-26-01,26,G1,351 ROGUE RIV PKY,TALENT,97540,42.2377,-122.7785
"Colvin Oil I, LLC",15-9609,15-9609-22-01,22,G5,21 TALENT AVE,TALENT,97540-9638,42.2478,-122.7891
"Colvin Oil I, LLC dba Talent Chevron",15-9610,15-9610-22-01,22,G5,301 W VALLEY VIEW RD,TALENT,97540-9629,42.2456,-122.776
Family Pallet Lumber LLC,22-0063,22-0063-10-01,10,G3,33370 TANGENT  ,TANGENT,97389,44.5535,-123.075
"ARS-Fresno, LLC",22-8076,22-8076-22-01,22,G5,33685 HIGHWAY 99E,TANGENT,97389,44.5497,-123.0621
"L & M Welding, Inc.",22-0064,22-0064-25-01,25,G1,31975 ROLLAND DRIVE,TANGET,97389,44.561,-123.1111
"Colvin Oil I, LLC",23986.00,09-9565-22-01,Jan-00,G5,8150 HWY 97N,TERREBONNE,97760,44.3505,-121.1783
"CECO, Inc.",27638.00,09-9575-22-01,Jan-00,G5,8805 11TH STREET,TERREBONNE,97760,44.3571,-121.1782
"Hydro Extrusion USA, LLC",33-0001,33-0001-TV-01,TV,TV,3313 W 2ND ST,THE DALLES,97058,45.6283,-121.205
"Amerities West, LLC",33-0003,33-0003-ST-01,ST,ST,TIE PLANT RD,THE DALLES,97058,45.5985,-121.1511
"Mid Columbia Producers, Inc.",33-0004,33-0004-13-01,13,G1,1475 BARGEWAY RD,THE DALLES,97058-3504,45.6103,-121.1973
"Wasco County Landfill, Inc.",33-0007,33-0007-TV-01,TV,TV,2550 STEELE RD,THE DALLES,97058-9685,45.5658,-121.1372
"Fred Meyer Stores, Inc.",33-0016,33-0016-22-01,22,G5,540 CHERRY HEIGHTS RD,THE DALLES,97058-3692,45.6054,-121.1965
"DESIGN, LLC",33-0022,33-0022-ST-01,ST,ST,4200 Columbia Road,THE DALLES,97058,45.6321,-121.2026
"Mid Columbia Producers, Inc.",33-0027,33-0027-13-01,13,G1,1449 BARGEWAY ROAD,THE DALLES,97058,45.6082,-121.1918
"Design, LLC",33-0028,33-0028-ST-01,ST,ST,4400 RIVER TRAIL WAY,THE DALLES,97058,45.6358,-121.2031
"Kelly Avenue - TD, Inc.",33-0030,33-0030-12-01,12,G1,1100 KELLY AVE,THE DALLES,97058,45.5948,-121.1802
Hattenhauer Distributing Co.,33-0034,33-0034-17-01,17,G1,413 W 1ST STREET,THE DALLES,97058,45.6008,-121.1788
Hattenhauer Distributing Co.,33-0038,33-0038-22-01,22,G5,100 Lone Pine Drive,THE DALLES,97058,45.6038,-121.1394
Hattenhauer Distributing Co.,33-0039,33-0039-22-01,22,G5,301 W 3rd Street,THE DALLES,97058,45.6031,-121.1872
Hattenhauer Distributing Co.,33-0040,33-0040-22-01,22,G5,801 E 3RD Street,THE DALLES,97058,45.598,-121.176
Hattenhauer Distributing Co.,33-0041,33-0041-22-01,22,G5,3902 W 6TH,THE DALLES,97058,45.6292,-121.2155
WSCO Petroleum Corp.,33-0044,33-0044-22-01,22,G5,2100 W 6TH Street,THE DALLES,97058,45.6124,-121.2082
WSCO Petroleum Corp.,33-0045,33-0045-22-01,22,G5,2914 W 6TH ST,THE DALLES,97058,45.6196,-121.2121
JLM1 Inc.,33-0049,33-0049-22-01,22,G5,206 W 3RD ST,THE DALLES,97058,45.6023,-121.1863
"DESIGN, LLC",33-0061,33-0061-ST-01,ST,ST,3313 W 2ND ST,THE DALLES,97058-4169,45.622,-121.211
Hattenhauer Distributing Co.,33-0063,33-0063-22-01,22,G5,1433 W 2ND ST,THE DALLES,97058,45.6102,-121.2021
"Fought & Company, Inc.",34-0007,34-0007-ST-01,ST,ST,14255 SW 72ND AVE,TIGARD,97224-8042,45.4171,-122.7494
"Finishing First, Inc.",34-0056,34-0056-27-01,27,G1,12970 SW HALL BLVD,TIGARD,97223,45.4264,-122.7661
"Landmark Ford, Inc.",34-0101,34-0101-27-01,27,G1,12000 SW 66TH AVE,TIGARD,97223,45.4323,-122.7452
"Ace Car Reconditioning, LLC",34-0124,34-0124-27-01,27,G1,15785 SW 72ND AVE,TIGARD,97224,45.4059,-122.7495
Meyer Sign Co. of Oregon,34-0125,34-0125-27-01,27,G1,15205 SW 74TH AVE,TIGARD,97224-7916,45.4099,-122.7524
Costco Wholesale Corporation,34-0163,34-0163-23-01,23,G4,7850 SW DARTMOUTH ST,TIGARD,97223-8401,45.4368,-122.7566
Canyon Auto Repair Inc.,34-0195,34-0195-BS-01,BS,BS,11643 SW PACIFIC HWY,TIGARD,97223,45.4382,-122.7546
"Artistic Auto Body, Inc.",34-0198,34-0198-BS-01,BS,BS,7585 SW HUNZIKER STREET,TIGARD,97223,45.4274,-122.7549
"Leif's Auto Collision Centers, LLC",34-0207,34-0207-BS-01,BS,BS,14280 SW 72ND AVENUE,TIGARD,97124,45.4165,-122.748
Caliber Holdings Corporation,34-0214,34-0214-BS-01,BS,BS,10925 SW GREENBURG RD,TIGARD,97223,45.4426,-122.777
Clean Water Services,34-2623,34-2623-ST-01,ST,ST,16580 SW 85TH AVE,TIGARD,97224-5500,45.4008,-122.7619
"Petrocard, Inc.",34-9579,34-9579-23-01,23,G4,15055 SW 72ND AVE,TIGARD,97224,45.4117,-122.7486
"Jacksons Food Stores, Inc.",34-9582,34-9582-23-01,23,G4,11290 SW BULL MOUNTAIN RD,TIGARD,97224-2713,45.4142,-122.7927
"Jacksons Food Stores, Inc.",34-9594,34-9594-23-01,23,G4,8725 SW HALL BLVD,TIGARD,97223-4401,45.4567,-122.7825
WSCO Petroleum Corp.,34-9606,34-9606-23-01,23,G4,12885 SW PACIFIC HWY,TIGARD,97223,45.4267,-122.7781
BP Products North America Inc.,34-9617,34-9617-23-01,23,G4,15300 SW ROYALTY PARKWAY,TIGARD,97223,45.4092,-122.7915
"APRO, LLC",34-9623,34-9623-23-01,23,G4,15900 SW UPPER BOONES FERRY RD,TIGARD,97224-7221,45.4055,-122.7482
Cain Petroleum Inc.,34-9631,34-9631-23-01,23,G4,13970 SW PACIFIC HWY,TIGARD,97223,45.4189,-122.7866
"Jacksons Food Stores, Inc.",34-9632,34-9632-23-01,23,G4,11834 SW PACIFIC HWY,TIGARD,97223-8490,45.4344,-122.7628
"Jacksons Food Stores, Inc.",34-9637,34-9637-23-01,23,G4,11465 SW PACIFIC HWY,TIGARD,97223-8627,45.4425,-122.7458
"Tigard Auto Care Center Co, Inc.",34-9652,34-9652-23-01,23,G4,11440 SW PACIFIC HWY,TIGARD,97223-8698,45.4427,-122.7451
Cain Petroleum Inc.,34-9653,34-9653-23-01,23,G4,11747 SW PACIFIC HWY,TIGARD,97223,45.4357,-122.7602
"CSD Tigard Station, LLC",34-9667,34-9667-23-01,23,G4,12825 SW PACIFIC HWY,TIGARD,97223-5030,45.4271,-122.778
RAJ Petroleum LLC,34-9668,34-9668-23-01,23,G4,10775 SW GREENBURG RD,TIGARD,97223,45.4421,-122.779
Sang Lee King's Cleaners,34-9686,34-9686-06-01,6,G6,15585 SW 116TH AVE,TIGARD,97224-2653,45.4069,-122.7963
"Shir-Don, Inc.",34-9698,34-9698-R2-07,R2,R2,12519 SW MAIN ST,TIGARD,97223-6111,45.4295,-122.7733
Waud's Tillamook Funeral Home Co.,29-0001,29-0001-12-01,12,G1,1414 THIRD STREET,TILLAMOOK,97141,45.4564,-123.85
"Tillamook Biogas, LLC",29-0002,29-0002-SI-01,SI,SI,6018 A Hangar Rd,Tillamook,97141,45.4191,-123.8054
Farm Power Tillamook LLC,29-0003,29-0003-SI-01,SI,SI,2075 MCCORMICK LOOP RD,TILLAMOOK,97141-8839,45.4356,-123.803
Tillamook County Creamery Association,29-0004,29-0004-ST-01,ST,ST,4185 HIGHWAY 101 N,TILLAMOOK,97141,45.4838,-123.8449
"Hampton Lumber Mills, Inc. dba Tillamook Lumber Company",29-0007,29-0007-TV-01,TV,TV,3111 3RD ST,TILLAMOOK,97141-2643,45.4561,-123.8308
Farm Power Misty Meadow LLC,29-0008,29-0008-SI-01,SI,SI,23 Evergreen Dr,TILLAMOOK,97141,45.4588,-123.8279
Coast Wide Ready Mix Co.,29-0034,29-0034-BS-01,BS,BS,10 ELM AVE,TILLAMOOK,97141,45.4591,-123.848
S-C Paving Company,29-0041,29-0041-08-01,8,G2,9575 TRASK RIVER RD,TILLAMOOK,97141-9632,45.4421,-123.7657
Coast Wide Ready Mix Co.,29-0057,29-0057-BS-03,BS,BS,8355 KILCHIS RIVER RD,TILLAMOOK,97141-9280,45.5,-123.8258
S-C Paving Company,29-0060,29-0060-07-01,7,G3,9575 TRASK RIVER RD,TILLAMOOK,97141-9632,45.4421,-123.7657
Stimson Lumber Company- Tillamook Ops.,29-0077,29-0077-ST-01,ST,ST,6115 Hangar Rd,Tillamook,97141,45.4201,-123.8036
"CHS, Inc.",29-0079,29-0079-14-01,14,G1,6200 BLIMP BLVD,TILLAMOOK,97141,45.4245,-123.7997
Sheldon Oil Company,29-0080,29-0080-17-01,17,G1,2801 3RD ST,TILLAMOOK,97141,45.456,-123.8337
"CECO, Inc.",29-0081,29-0081-17-01,17,G1,2903 3RD ST,TILLAMOOK,97141,45.4557,-123.8323
Sheldon Oil Company,29-0086,29-0086-22-01,22,G5,303 PACIFIC,TILLAMOOK,97141,45.4566,-123.8411
"Tillamook Farmers' Cooperative, Inc.",29-0088,29-0088-22-01,22,G5,1920 MAIN AVE N,TILLAMOOK,97141-9209,45.47,-123.8447
South Prairie Store LLC,29-0090,29-0090-22-01,22,G5,6730 S PRAIRIE RD,TILLAMOOK,97141-9543,45.4068,-123.8206
"CECO, Inc.",29-0091,29-0091-22-01,22,G5,403 PACIFIC AVE,TILLAMOOK,97141-2321,45.4554,-123.8432
"CECO, Inc.",29-0092,29-0092-22-01,22,G5,2525 N MAIN,TILLAMOOK,97141,45.4783,-123.8427
"Fred Meyer Stores, Inc.",29-0097,29-0097-22-01,22,G5,2500 MAIN AVE N,TILLAMOOK,97141-7725,45.4732,-123.8446
Georgia-Pacific Toledo LLC,21-0005,21-0005-TV-01,TV,TV,1400 SE BUTLER BRIDGE ROAD,TOLEDO,97391,44.6122,-123.933
Western Cascade Industries LLC,21-0021,21-0021-10-01,10,G3,300 S BAY RD,TOLEDO,97391,44.6005,-123.9367
"CECO, Inc.",21-0079,21-0079-22-01,22,G5,1785 HIGHWAY 20,TOLEDO,97391,44.6061,-123.9207
Truax Corporation,21-0086,21-0086-22-01,22,G5,254 W. HIGHWAY 20,TOLEDO,97391,44.6313,-123.951
"Trail Market, LLC",15-9636,15-9636-22-01,22,G5,24231 HIGHWAY 62,TRAIL,97541,42.7318,-122.8598
"Toyo Tanso Usa, Inc.",26-0009,26-0009-SI-01,SI,SI,2575 NW GRAHAM CIR,TROUTDALE,97060-9509,45.553,-122.408
Knife River Corporation - Northwest,26-0101,26-0101-09-01,9,G1,5700 NE SUNDIAL RD,TROUTDALE,97060,45.5646,-122.4083
"H&H Lumber, LLC",26-3243,26-3243-10-01,10,G3,725 NW DUNBAR,TROUTDALE,97060,45.545,-122.4107
TRMC Retail LLC - 9480,26-9572,26-9572-23-01,23,G4,25675 SE STARK STREET,TROUTDALE,97060,45.519,-122.3988
Pounder Oil Service Inc.,26-9588,26-9588-23-01,23,G4,521 SW HALSEY,TROUTDALE,97060,45.5405,-122.3924
"Love's Travel Stops and Country Stores, Inc.",26-9591,26-9591-23-01,23,G4,400 NW FRONTAGE RD,TROUTDALE,97060-9527,45.5444,-122.3928
TA Operating LLC,26-9599,26-9599-23-01,23,G4,790 NW FRONTAGE RD,TROUTDALE,97060,45.5453,-122.3967
Singh Properties LLC,26-9721,26-9721-23-01,23,G4,23720 NE HALSEY,TROUTDALE,97060,45.5371,-122.418
"Jacksons Food Stores, Inc.",26-9740,26-9740-23-01,23,G4,25737 SE STARK ST,TROUTDALE,97060,45.519,-122.3982
Troutwood Inc.,26-9750,26-9750-23-01,23,G4,1260 NW FRONTAGE RD,TROUTDALE,97060-9535,45.5443,-122.397
Cherry Park Cleaners,26-9805,26-9805-06-01,6,G6,2465 SW CHERRY PARK RD,TROUTDALE,97060-2933,45.5279,-122.4113
Legacy Meridian Park Hospital,34-0002,34-0002-11-01,11,G2,19300 SW 65TH AVE,TUALATIN,97062-7706,45.3793,-122.7415
"Helser Industries, Inc.",34-0003,34-0003-25-01,25,G1,10750 SW TUALATIN RD,TUALATIN,97062,45.3897,-122.7871
Valmont Coatings,34-0005,34-0005-SI-01,SI,SI,9700 SW HERMAN RD,TUALATIN,97062-8151,45.3839,-122.7779
"Pacific Truck Colors, Inc.",34-0015,34-0015-27-01,27,G1,19225 SW 125TH CT,TUALATIN,97062,45.3794,-122.8064
Cascade Funeral Directors,34-0048,34-0048-12-01,12,G1,8974 SW TUALATIN SHERWOOD RD,TUALATIN,97062-8556,45.3804,-122.7701
Lam Research Corporation,34-0063,34-0063-SI-01,SI,SI,11155 SW LEVETON DR,TUALATIN,97062,45.386,-122.792
"Lakeside Lumber, Inc.",34-0081,34-0081-ST-01,ST,ST,10600 SW TUALATIN SHERWOOD RD,TUALATIN,97062-7576,45.3761,-122.7861
